filename,function_name,smell,name_smell,message
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_multivi.py,get_normalized_expression,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_multivi.py,differential_accessibility,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_multivi.py,get_protein_foreground_probability,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_multivi.py,get_protein_foreground_probability,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_peakvi.py,get_accessibility_estimates,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_peakvi.py,get_accessibility_estimates,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_peakvi.py,differential_accessibility,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_amortizedlda.py,get_feature_by_topic,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_amortizedlda.py,get_latent_representation,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_linear_scvi.py,get_loadings,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_scanvi.py,predict,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_totalvi.py,get_normalized_expression,2,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_totalvi.py,get_normalized_expression,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_totalvi.py,get_protein_foreground_probability,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_totalvi.py,get_protein_foreground_probability,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_totalvi.py,_get_denoised_samples,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_totalvi.py,get_feature_correlation_matrix,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_totalvi.py,get_protein_background_mean,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_destvi.py,get_proportions,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_destvi.py,get_gamma,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/_destvi.py,get_scale_for_ct,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/utils/_mde.py,mde,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/base/_rnamixin.py,get_normalized_expression,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/base/_rnamixin.py,get_normalized_expression,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/base/_rnamixin.py,_get_denoised_samples,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/base/_rnamixin.py,get_feature_correlation_matrix,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/base/_rnamixin.py,get_likelihood_parameters,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/base/_archesmixin.py,prepare_query_anndata,1,merge_api_parameter_not_explicitly_set,merge not explicit
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/model/base/_utils.py,_de_core,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_trainingplans.py,training_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_trainingplans.py,training_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_trainingplans.py,training_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_trainingplans.py,training_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_trainingplans.py,validation_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_trainingplans.py,validation_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_trainingplans.py,validation_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/train/_logger.py,log_metrics,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/scbasset/_model.py,get_tf_activity,2,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/scar/_model.py,__init__,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/scar/_model.py,get_denoised_counts,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/solo/_model.py,predict,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/solo/_model.py,predict,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/gimvi/_task.py,training_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/gimvi/_task.py,validation_step,1,pytorch_call_method_misused,is recommended to use self.net()
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/stereoscope/_model.py,get_proportions,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/tangram/_module.py,_cosine_similarity_vectors,1,matrix_multiplication_api_misused,"Please consider to use np.matmul to multiply matrix. The function dot() not return a scalar value, but a matrix. "
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/tangram/_model.py,train,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/tangram/_model.py,_get_tensor_dict,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/tangram/_model.py,project_cell_annotations,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/tangram/_model.py,project_cell_annotations,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/external/cellassign/_model.py,predict,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_read.py,read_10x_atac,2,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_read.py,read_10x_multiome,2,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_preprocessing.py,poisson_gene_selection,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_preprocessing.py,poisson_gene_selection,8,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_preprocessing.py,organize_cite_seq_10x,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_preprocessing.py,organize_cite_seq_10x,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_preprocessing.py,organize_multiome_anndatas,7,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_preprocessing.py,add_dna_sequence,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_preprocessing.py,_concat_anndata,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_utils.py,_verify_and_correct_data_format,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_manager.py,_get_summary_stats_from_registry,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_cite_seq.py,_load_pbmcs_10x_cite_seq,2,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_cite_seq.py,_load_pbmc_seurat_v4_cite_seq,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_pbmc.py,_load_pbmc_dataset,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_pbmc.py,_load_pbmc_dataset,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_loom.py,_load_retina,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_loom.py,_load_prefrontalcortex_starmap,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_loom.py,_load_annotation_simulation,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_smfish.py,_load_smfish_data,1,Chain_Indexing,Using chain indexing may cause performance issues.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_seqfish.py,_load_seqfishplus_data,2,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_seqfish.py,_load_seqfishplus_data,4,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_seqfish.py,_load_seqfish_data,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_seqfish.py,_load_seqfish_data,2,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/_built_in_data/_cortex.py,_load_cortex_txt,1,columns_and_datatype_not_explicitly_set,"If the datatype or the columns are not set explicitly, it may silently continue the next step even though the input is unexpected, which may cause errors later.It is recommended to set the columns and DataType explicitly in data processing."
/Users/broke31/Desktop/smell_ai/input/projects/scvi-tools/scvi/data/fields/_scanvi.py,_remap_unlabeled_to_final_category,1,Chain_Indexing,Using chain indexing may cause performance issues.
